Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5
47598,45.21,36.43,37.89,40.82,43.26
47637,45.21,36.43,44.73,50.10,47.17
47677,45.21,36.91,32.03,32.03,33.98
47716,45.21,36.91,47.17,56.45,54.98
47756,45.21,36.43,29.10,26.17,29.10
47795,45.21,36.43,35.94,35.94,33.98
47835,45.21,36.91,50.10,60.35,56.93
47875,45.21,36.91,30.08,29.10,33.50
47913,45.21,36.43,37.89,40.33,42.29
47953,45.21,36.43,44.73,51.07,47.66
47992,45.70,36.91,32.03,32.03,33.98
48032,45.21,36.91,47.17,56.45,54.98
48072,45.21,36.43,29.10,26.17,29.10
48111,45.21,36.43,35.94,35.45,33.98
48151,45.21,36.91,50.59,61.33,57.42
48190,45.21,36.43,29.59,28.61,33.01
48230,45.21,36.43,37.40,39.84,41.31
48270,45.70,36.43,45.70,51.56,48.63
48309,45.70,36.91,31.54,31.54,33.98
48349,45.70,36.43,46.68,55.96,54.98
48388,45.70,36.43,29.59,26.66,28.61
48428,45.70,36.43,35.94,35.94,33.98
48467,45.70,36.43,50.10,60.35,56.93
48506,45.70,36.91,29.59,28.61,33.01
48546,45.70,36.91,37.40,39.36,40.82
48585,45.70,36.43,46.19,53.03,49.12
48625,45.70,36.43,31.54,31.54,33.98
48665,45.70,36.91,46.68,55.47,54.49
48704,45.21,36.91,30.08,27.15,28.12
48744,45.70,35.94,35.94,35.45,33.50
48783,45.70,36.43,50.59,61.33,57.42
48823,45.70,36.43,29.10,28.12,32.52
48863,45.70,36.43,37.40,38.87,40.33
48902,45.70,36.91,46.68,54.00,50.59
48942,45.70,36.91,31.54,31.05,33.98
48980,45.70,36.91,46.19,54.98,54.49
49020,45.70,36.91,30.08,27.64,28.61
49059,45.70,36.91,35.94,35.45,33.98
49099,45.70,36.43,50.10,60.35,56.45
49139,45.70,36.43,29.10,28.61,33.01
49178,45.70,36.91,36.91,38.38,39.84
49218,45.70,36.43,46.68,54.49,51.07
49257,45.70,36.43,31.54,31.54,34.47
49297,45.70,36.91,46.19,54.98,54.49
49337,45.70,36.43,30.57,28.61,29.10
49376,45.70,36.43,35.94,35.45,33.98
49416,45.70,36.43,50.10,60.35,56.45
49455,45.70,36.43,29.10,28.12,32.52
49495,45.70,36.43,36.91,38.38,39.36
49534,45.70,36.43,46.68,54.49,51.56
49573,45.70,36.91,31.54,31.05,33.98
49613,45.70,36.43,46.19,54.49,54.00
49652,45.70,36.91,31.05,28.61,30.08
49692,45.70,36.91,35.45,35.45,33.98
49732,46.19,36.91,50.10,60.35,56.45
49771,46.19,36.43,29.59,28.12,32.52
49811,45.70,36.43,36.91,38.38,38.87
49850,45.70,36.43,47.17,55.47,52.05
49890,45.70,36.43,31.05,31.05,33.98
49930,45.70,35.94,46.19,54.49,54.00
49969,46.19,36.43,31.54,28.61,30.08
50009,46.19,36.91,35.45,34.96,33.50
50048,45.70,36.43,50.10,60.84,56.93
50087,46.19,36.91,29.10,27.64,32.03
50127,46.19,36.43,36.91,38.38,38.38
50166,46.19,36.43,47.17,55.47,52.54
50206,46.19,36.91,31.05,31.05,33.98
50245,45.70,36.43,45.70,53.52,53.03
50285,46.19,36.43,32.52,30.08,31.05
50324,46.19,36.43,35.45,35.45,33.98
50364,45.70,36.91,49.12,59.38,55.96
50404,46.19,36.91,29.59,28.61,33.01
50443,46.19,36.43,36.91,37.89,38.38
50483,46.19,36.43,47.17,55.47,52.54
50522,46.19,36.43,31.54,31.54,34.47
50562,46.19,36.43,44.73,52.54,52.54
50601,46.19,36.43,33.01,31.05,31.54
50640,46.68,36.43,35.45,35.45,33.98
50680,46.19,36.43,49.12,58.89,55.47
50719,46.19,36.43,29.59,28.61,32.52
50759,46.19,36.43,36.43,37.40,38.38
50799,46.19,36.43,47.66,55.47,52.54
50838,46.19,36.91,31.54,31.54,34.47
50878,46.68,36.43,45.21,53.03,53.03
50917,46.19,36.43,33.50,32.03,31.54
50957,46.68,36.43,35.45,35.45,33.98
50997,46.19,36.43,49.12,59.38,55.96
51036,46.19,36.43,29.10,28.12,32.52
51076,46.19,36.43,36.43,36.91,37.89
51115,46.19,36.43,47.66,55.47,52.54
51154,46.19,36.43,31.05,31.05,34.47
51194,46.19,36.91,44.73,52.54,52.54
51233,46.19,36.43,33.01,32.52,32.03
51273,46.19,36.43,34.96,34.96,33.98
51312,46.19,36.43,49.12,58.89,55.47
51352,46.68,36.43,29.10,28.12,32.03
51392,46.19,36.43,35.94,36.43,37.40
51431,46.19,36.91,47.66,55.47,52.54
51471,46.19,36.43,31.05,31.05,33.98
51510,46.68,36.43,44.73,52.05,52.05
51550,46.19,36.91,33.50,33.01,33.01
51589,46.19,36.43,34.96,34.96,33.98
51629,46.19,36.43,49.12,59.38,55.96
51668,46.19,36.43,29.59,28.61,32.52
51707,46.19,36.43,36.43,36.91,37.89
51747,46.68,36.91,48.14,56.45,53.52
51786,46.68,36.91,31.54,31.05,34.47
51826,46.68,36.43,44.73,52.05,52.05
51866,46.68,36.43,33.98,33.98,34.47
51905,46.68,36.91,34.96,34.47,33.98
51945,46.68,36.91,49.12,58.89,55.47
51984,46.68,36.43,29.59,28.12,32.52
52024,46.68,36.43,36.43,36.91,37.40
52064,46.68,36.43,48.14,56.93,53.52
52103,46.68,36.91,31.05,31.05,34.47
52143,46.68,36.43,44.24,52.05,52.05
52182,46.68,36.91,33.98,33.98,34.96
52221,46.68,36.43,34.47,33.98,33.50
52261,46.68,36.91,49.61,59.38,55.96
52300,46.68,36.43,29.10,27.64,32.03
52340,46.68,36.43,35.94,36.43,36.91
52379,46.68,36.43,48.14,57.42,54.00
52419,46.68,36.43,31.05,30.57,33.98
52459,46.68,36.43,44.73,52.05,52.05
52498,46.68,36.43,34.47,33.98,35.45
52538,46.68,36.43,34.47,33.50,33.50
52577,46.68,36.91,50.10,60.35,56.93
52617,47.17,36.91,28.61,26.66,31.54
52657,47.17,36.43,35.94,35.94,35.94
52696,46.68,36.43,48.63,57.91,54.49
52736,46.68,36.91,30.08,29.59,33.50
52774,46.68,36.43,44.73,52.05,52.54
52814,46.68,36.43,34.96,34.96,35.94
52853,46.68,36.91,33.98,33.01,33.01
52893,47.17,36.43,50.59,61.33,57.42
52933,46.68,36.91,28.61,27.15,31.54
52972,47.17,35.94,35.94,35.94,36.43
53012,47.17,36.43,49.61,59.38,55.47
53051,47.17,36.43,29.59,29.10,32.52
53091,47.17,36.91,44.73,51.56,52.05
53131,46.68,36.91,34.96,34.96,35.45
53170,47.17,36.91,33.50,32.52,32.03
53210,47.17,36.43,50.10,60.35,56.45
53249,46.68,36.91,28.61,27.15,31.54
53288,47.17,36.91,35.94,35.94,36.43
53328,47.17,36.91,48.63,57.42,53.52
53367,47.17,36.43,31.54,32.03,35.45
53407,47.17,36.43,43.75,51.07,51.56
53446,47.17,36.43,33.98,32.52,33.01
53486,47.17,36.43,35.94,36.43,35.45
53526,47.17,36.43,48.14,57.91,54.49
53565,47.17,36.43,28.12,26.17,31.05
53605,47.17,36.43,36.43,36.43,36.43
53644,47.17,36.91,47.17,54.98,51.56
53684,47.17,36.43,31.54,31.05,33.98
53724,47.17,36.43,43.75,51.07,51.07
53763,47.17,36.43,34.47,33.50,33.50
53803,47.17,36.91,35.45,35.94,34.96
53841,47.17,36.43,49.12,59.38,55.96
53881,47.17,36.43,29.10,28.12,33.01
53921,47.17,36.91,37.40,38.38,38.87
53960,47.17,36.91,48.14,56.93,54.00
54000,47.17,36.43,31.54,31.54,34.96
54039,47.17,36.43,43.75,51.07,51.56
54079,47.17,36.91,34.47,33.98,33.98
54118,47.17,36.91,35.45,35.94,34.96
54158,47.17,35.94,48.63,58.40,55.96
54198,47.17,36.43,29.10,28.12,32.52
54237,47.17,36.91,36.91,37.89,38.38
54277,47.17,36.91,47.66,56.45,53.52
54316,47.17,36.43,32.03,32.03,35.45
54355,47.66,36.91,44.24,51.56,52.05
54395,47.66,36.43,34.96,35.45,35.45
54434,47.17,36.91,34.47,34.47,33.98
54474,47.17,36.91,49.61,59.86,56.45
54513,47.17,36.43,28.61,27.15,31.54
54553,47.17,36.91,37.40,38.38,38.38
54593,47.17,36.43,47.66,55.96,53.03
54632,47.66,36.91,32.03,31.54,34.96
54672,47.17,36.43,43.75,50.59,51.07
54711,47.66,36.43,33.98,33.01,33.01
54751,47.17,36.43,35.94,36.43,35.45
54791,47.17,36.43,48.63,58.40,54.98
54830,47.66,36.43,29.10,27.64,32.52
54870,47.66,36.43,37.40,38.38,38.87
54908,47.17,36.91,47.66,55.96,53.03
54948,47.17,36.91,31.54,31.54,34.96
54988,47.17,36.91,43.75,50.59,51.07
55027,47.66,36.43,33.98,33.01,33.01
55067,47.66,36.91,35.94,36.43,35.45
55106,47.66,36.91,48.63,58.40,55.47
55146,47.66,36.91,29.10,27.64,32.52
55186,47.66,36.91,37.40,38.38,38.87
55225,47.66,36.43,47.66,55.96,53.03
55265,47.66,36.43,31.54,31.54,34.96
55304,47.66,36.43,43.26,50.10,50.59
55344,47.66,36.43,33.98,33.01,33.01
55383,47.66,36.43,35.45,35.94,34.96
55422,47.17,36.43,48.14,57.91,54.98
55462,47.66,36.43,29.10,28.12,32.52
55501,47.66,36.43,37.40,38.38,38.87
55541,47.66,36.43,47.66,55.96,53.03
55580,47.66,36.91,31.54,31.54,34.96
55620,47.66,36.43,43.75,50.59,51.07
55660,47.66,36.91,33.98,33.01,33.01
55699,47.66,36.43,35.94,36.43,35.45
55739,47.66,36.43,48.63,58.40,54.98
55778,48.14,36.91,29.10,27.64,32.52
55818,48.14,36.91,37.40,38.38,38.87
55858,47.66,36.43,47.66,55.96,53.03
55897,47.66,36.91,31.54,31.54,34.96
55937,47.66,36.91,43.75,50.59,51.07
55975,47.66,36.43,33.98,32.52,33.01
56015,47.66,36.43,35.94,35.94,34.96
56055,47.66,36.43,48.63,57.91,54.98
56094,47.66,36.91,29.10,27.64,32.03
56134,47.66,36.91,37.40,38.38,38.38
56173,48.14,36.91,47.66,55.96,53.03
56213,47.66,36.43,32.03,31.54,34.96
56253,47.66,36.43,43.75,50.59,50.59
56292,47.66,36.43,33.50,32.52,33.01
56332,48.14,36.91,35.94,35.94,34.96
56371,47.66,36.43,48.63,58.40,54.98
56411,48.14,36.43,29.10,27.64,32.52
56451,47.66,36.91,37.40,38.38,38.87
56489,48.14,36.91,47.66,55.96,53.03
56529,48.14,36.43,31.54,31.54,34.96
56568,48.14,36.43,43.75,50.59,51.07
56608,47.66,36.91,33.50,32.52,32.52
56647,48.14,36.91,35.94,36.43,34.96
56687,48.14,36.43,49.12,58.89,55.47
56727,48.14,36.91,29.10,28.12,32.52
56766,48.14,36.91,37.40,38.38,38.87
56806,48.14,36.91,47.66,55.96,53.03
56845,47.66,36.91,31.54,31.54,34.96
56885,48.14,36.43,44.24,51.07,51.56
56925,48.14,36.43,33.50,32.03,33.01
56964,48.14,36.91,35.94,35.94,34.96
57004,48.14,36.91,49.12,58.89,55.47
57042,48.14,36.43,29.59,28.12,32.52
57082,48.14,36.43,37.40,38.38,38.87
57122,48.14,36.91,47.66,55.96,53.03
57161,48.14,37.40,31.05,31.05,34.47
57201,48.14,36.43,43.75,51.07,51.07
57240,48.14,36.91,33.01,31.54,32.52
57280,48.14,36.91,35.94,35.94,34.96
57320,47.66,36.91,48.63,58.40,55.47
57359,48.14,36.43,29.59,28.12,33.01
57399,48.14,36.43,37.40,38.87,38.87
57438,48.14,36.91,47.17,55.47,52.54
57478,48.14,36.91,31.54,32.03,34.96
57518,48.14,36.91,44.24,51.07,51.56
57556,48.14,36.43,33.50,32.03,33.01
57596,48.14,36.91,35.94,36.43,35.45
57635,48.14,37.40,48.14,58.40,55.47
57675,48.14,36.91,29.10,28.12,32.52
57715,48.14,36.91,37.40,38.87,38.87
57754,48.14,36.43,47.17,54.98,52.05
57794,48.63,36.91,31.54,31.54,34.96
57833,48.14,36.91,44.24,51.07,51.56
57873,48.14,36.43,33.01,31.54,32.52
57912,48.14,36.43,35.94,36.43,34.96
57952,48.14,36.91,48.63,58.40,54.98
57992,48.63,36.91,29.59,28.61,33.01
58031,48.14,36.91,37.89,38.87,39.36
58071,48.14,36.43,47.17,55.47,52.54
58109,48.14,36.91,32.03,32.03,34.96
58149,48.14,36.91,44.24,51.07,51.56
58189,48.14,36.91,32.52,31.05,31.54
58228,48.14,36.91,35.94,35.94,34.96
58268,48.14,36.91,49.12,58.89,55.47
58307,48.14,36.91,29.59,28.61,33.01
58347,48.63,36.91,37.40,38.38,39.36
58387,48.63,36.43,46.68,54.49,51.56
58426,48.14,36.91,31.54,31.54,34.47
58466,48.63,36.91,44.24,51.07,51.07
58505,48.14,36.43,33.01,32.03,31.54
58545,48.14,36.91,36.91,38.38,36.91
58585,48.63,36.43,48.63,58.89,55.96
58624,48.63,36.91,30.08,29.59,34.47
58663,48.14,36.91,37.89,39.84,40.82
58702,48.63,36.91,45.21,51.56,49.61
58742,48.63,36.43,33.98,34.96,37.40
58782,48.63,36.91,43.75,50.59,50.59
58821,48.14,36.91,32.52,31.05,30.57
58861,48.63,36.91,37.89,39.36,37.40
58900,48.63,36.91,46.19,54.98,52.54
58940,48.63,36.91,31.54,31.54,34.96
58980,48.63,36.91,38.38,40.33,41.31
59019,48.63,36.91,44.73,51.07,49.12
59059,48.63,35.94,33.98,34.47,36.91
59098,48.63,36.91,43.75,50.59,50.59
59138,48.14,36.91,32.03,29.59,29.59
59176,48.63,36.91,36.91,37.40,35.45
59216,48.63,36.91,47.66,56.93,54.00
59256,48.63,36.43,31.54,31.05,34.96
59295,48.63,36.91,38.87,41.31,41.80
59335,48.63,36.91,45.70,53.03,51.07
59374,48.63,36.91,33.01,33.50,35.94
59414,48.63,36.43,45.21,52.54,52.05
59454,48.63,36.91,32.52,30.08,31.05
59493,48.63,36.91,36.91,37.89,36.43
59533,48.63,36.91,48.14,57.42,54.49
59572,48.63,36.91,31.05,30.08,34.47
59612,48.63,36.91,37.89,40.33,40.82
59652,48.63,36.91,44.24,50.59,48.63
59691,48.63,36.91,33.50,33.98,35.94
59730,48.63,36.43,45.70,53.52,53.52
59769,48.63,36.91,32.03,29.59,30.57
59809,48.63,36.91,37.40,37.89,36.43
59849,48.63,36.91,48.14,57.42,54.49
59888,48.63,37.40,31.05,30.57,34.47
59928,48.63,36.91,38.38,40.82,41.31
59967,48.63,36.91,45.21,52.05,49.61
60007,48.63,36.91,33.01,33.01,35.94
60047,48.63,36.91,45.21,53.03,52.54
60086,48.63,36.91,31.54,29.10,30.08
60126,48.63,37.40,37.40,37.89,36.43
60165,49.12,36.91,48.14,57.42,54.49
60205,48.63,36.91,31.54,31.05,34.96
60244,48.63,36.91,38.87,41.31,42.29
60283,48.63,36.91,44.24,50.59,48.14
60323,48.63,36.91,33.50,33.98,35.94
60362,48.63,36.91,45.21,52.54,52.54
60402,48.63,36.91,31.05,28.12,29.10
60441,48.63,36.91,37.40,37.89,35.94
60481,49.12,36.91,48.14,57.91,54.98
60521,48.63,36.91,31.05,30.57,34.47
60560,48.63,36.91,38.38,40.82,41.80
60600,49.12,36.91,45.21,51.07,48.63
60639,48.63,36.91,33.01,33.50,35.45
60679,48.63,37.40,45.70,54.00,53.03
60719,48.63,36.91,30.57,27.15,28.61
60758,48.63,36.91,38.38,38.87,36.91
60797,49.61,36.91,47.66,56.45,53.52
60836,48.63,37.40,31.54,31.05,34.96
60876,49.12,37.40,38.87,41.80,42.77
60916,48.63,36.43,44.24,49.12,46.68
60955,49.12,36.91,33.98,34.47,35.94
60995,48.63,36.91,45.21,53.03,52.05
61034,48.63,36.91,29.59,26.17,28.61
61074,49.12,37.40,38.38,38.87,36.91
61114,49.12,36.91,48.14,56.93,54.00
61153,48.63,36.91,31.54,31.54,34.96
61193,48.63,36.91,39.36,42.29,43.75
61232,48.63,37.40,43.75,48.63,46.19
61272,49.12,36.91,34.47,35.45,36.91
61312,49.12,37.40,45.70,54.00,53.52
61350,48.63,37.40,29.10,26.17,29.10
61390,49.12,37.40,38.38,39.36,37.89
61429,49.12,37.40,48.63,57.91,54.98
61469,49.12,36.91,31.05,31.05,34.96
61509,49.12,36.91,39.84,43.26,44.73
61548,49.12,36.91,42.77,47.17,44.73
61588,49.12,36.91,34.47,34.96,35.94
61627,49.12,37.40,46.68,54.98,53.52
61667,49.12,36.91,28.61,25.68,28.61
61706,49.12,36.91,38.87,39.84,37.89
61746,49.12,36.91,48.14,56.93,54.49
61786,49.12,36.91,32.03,32.03,35.45
61825,49.12,37.40,39.84,43.75,45.70
61864,49.12,36.91,41.80,45.70,43.75
61903,49.61,36.91,34.96,35.94,36.43
61943,49.12,36.91,46.19,54.00,53.03
61983,49.12,36.91,28.61,25.68,29.10
62022,49.12,36.91,38.87,39.84,37.89
62062,49.12,36.91,47.66,56.45,53.52
62101,48.63,37.40,32.52,32.52,35.94
62141,49.12,36.91,40.33,44.24,45.70
62181,49.12,36.91,40.82,44.24,42.29
62220,49.12,36.91,34.96,35.94,36.91
62260,49.12,36.91,45.70,53.52,52.05
62299,49.12,36.91,29.10,26.17,30.08
62339,49.12,36.91,38.87,39.84,38.38
62379,49.12,37.40,47.17,55.96,53.52
62417,49.12,36.91,32.52,33.01,35.94
62457,49.12,36.91,40.33,44.73,46.19
62496,48.63,36.91,40.33,43.26,41.80
62536,49.12,37.40,35.45,36.43,36.91
62576,49.12,37.40,46.19,54.00,52.05
62615,49.12,36.91,29.10,26.66,30.08
62655,49.12,36.91,38.87,39.84,38.38
62694,49.12,37.40,47.66,55.96,53.52
62734,49.12,37.40,33.01,33.01,36.43
62774,49.12,37.40,40.33,45.21,46.68
62813,49.12,36.91,39.84,42.29,41.31
62853,49.12,37.40,35.45,36.43,36.91
62892,49.12,37.40,46.19,54.00,52.54
62931,49.12,37.40,29.10,26.66,30.57
62970,49.12,36.91,39.36,40.33,38.38
63010,49.12,37.40,47.17,55.96,53.52
63050,49.12,37.40,32.52,33.01,36.43
63089,49.12,36.91,41.31,45.70,47.17
63129,49.12,36.91,39.36,41.80,40.33
63168,49.12,36.91,35.94,36.91,36.91
63208,49.12,37.40,46.19,54.49,52.54
63248,49.12,37.40,28.61,26.66,30.57
63287,49.12,37.40,38.87,39.36,38.38
63327,49.12,36.91,47.17,55.47,53.03
63366,49.12,36.91,32.52,33.01,35.94
63406,49.12,37.40,41.31,46.19,47.66
63446,49.12,36.91,38.87,40.33,39.36
63484,49.12,36.91,35.94,36.91,36.91
63524,49.12,36.91,46.19,54.49,53.03
63563,49.12,36.91,29.10,27.15,31.05
63603,49.12,37.40,38.87,39.84,38.38
63643,49.12,37.40,47.66,55.96,53.52
63682,49.12,36.91,32.52,33.01,36.43
63722,49.12,37.40,41.80,47.17,48.63
63761,49.12,37.40,37.89,39.36,38.87
63801,49.12,37.40,36.43,36.91,37.40
63841,49.61,37.40,46.68,54.98,53.52
63880,49.12,37.40,29.10,27.15,31.05
63920,49.12,37.40,38.87,39.36,38.87
63959,49.12,36.91,47.66,55.96,53.52
63998,49.12,37.40,32.52,32.52,35.94
64038,49.12,37.40,42.77,48.63,49.61
64077,49.12,37.40,37.40,38.38,37.89
64117,49.12,36.91,35.94,36.43,36.43
64156,49.12,36.91,48.14,56.93,54.98
64196,49.12,37.40,29.10,26.66,31.05
64235,49.61,37.40,38.38,39.36,38.87
64275,49.12,37.40,47.66,55.96,53.52
64315,49.12,36.91,32.52,32.52,35.94
64354,49.61,36.43,43.26,49.12,50.10
64394,49.12,37.40,36.43,37.40,36.91
64433,49.12,37.40,36.43,36.91,36.91
64473,49.12,37.89,47.17,55.96,54.00
64513,49.12,37.40,29.10,26.66,31.05
64551,49.12,37.40,38.38,39.36,38.87
64591,49.12,37.40,47.17,55.47,52.54
64630,49.12,37.40,32.52,32.52,35.94
64670,49.12,37.40,43.26,49.61,50.59
64710,49.12,36.91,35.94,35.94,35.94
64749,49.12,37.40,36.43,37.40,36.91
64789,49.61,37.40,47.66,56.45,54.00
64828,49.12,37.40,29.59,27.64,32.03
64868,49.61,37.40,38.38,39.84,39.84
64908,49.61,37.40,47.17,54.98,52.54
64947,49.12,36.91,32.52,33.01,36.43
64987,49.61,37.40,43.75,50.59,51.07
65026,49.12,37.40,35.45,35.45,35.45
65065,49.12,37.40,36.91,37.89,36.91
65105,49.12,37.40,48.14,56.93,54.98
65144,49.12,37.40,29.59,27.64,32.03
65184,49.61,37.40,38.38,39.84,39.84
65223,49.12,37.40,47.17,54.98,52.54
65263,49.12,37.40,32.52,33.01,35.94
65303,49.61,37.40,44.24,51.07,52.05
65342,49.61,37.40,34.47,33.98,33.98
65382,49.61,37.40,36.43,36.91,36.43
65421,49.12,36.91,48.14,57.91,54.98
65461,49.12,37.40,29.59,27.64,32.03
65500,49.61,37.40,38.38,39.84,39.84
65540,49.61,37.40,47.17,55.47,53.03
65580,49.61,37.40,32.52,32.52,35.94
65618,49.12,37.40,44.73,52.05,52.54
65658,49.61,36.91,34.47,33.50,33.50
65697,49.61,37.40,36.91,37.40,36.43
65737,49.12,37.40,48.63,57.91,55.47
65777,49.61,37.40,29.59,28.12,32.03
65816,49.61,36.91,38.87,40.33,40.33
65856,49.61,37.40,47.17,54.98,52.54
65895,49.12,37.40,32.52,32.52,35.45
65935,49.61,37.40,45.21,52.54,53.03
65975,49.61,37.40,33.50,32.03,32.52
66014,49.61,37.40,37.40,37.89,36.43
66054,49.61,37.40,49.12,58.40,55.47
66093,49.61,37.40,30.08,28.12,32.52
66132,49.61,37.40,38.87,40.33,40.33
66172,49.61,37.40,47.17,54.49,52.05
66211,49.12,37.40,32.52,32.52,35.45
66251,49.61,37.40,45.70,53.03,53.52
66290,49.61,37.40,32.52,31.05,32.52
66330,49.61,36.91,37.40,37.40,36.43
66370,49.61,37.40,49.12,58.40,55.47
66409,49.61,37.40,29.59,28.12,32.52
66449,49.61,37.40,38.87,39.84,40.33
66488,49.61,37.40,46.68,54.00,51.56
66528,49.61,37.40,32.52,32.52,34.96
66568,49.61,37.40,46.19,54.00,54.00
66607,49.61,37.40,32.03,30.57,30.57
66647,49.61,37.89,37.40,37.89,36.43
66685,49.61,37.40,49.12,59.38,55.96
66725,49.61,37.40,30.08,28.61,33.01
66764,49.61,37.40,38.87,40.82,41.80
66804,49.61,37.40,46.68,53.52,51.07
66844,49.61,36.91,32.52,32.52,35.45
66883,49.61,37.40,46.19,54.98,54.49
66923,49.61,37.40,31.54,28.12,28.61
66962,49.61,37.89,37.40,38.38,36.43
67002,49.61,36.91,49.61,59.86,56.93
67042,49.61,37.40,29.59,28.61,33.01
67081,49.61,37.40,38.87,41.31,41.80
67121,49.61,37.40,46.19,53.52,51.07
67160,49.61,37.40,32.52,32.52,34.96
67200,49.61,37.40,47.17,55.96,54.98
67239,49.61,37.40,30.57,26.66,28.12
67278,49.12,37.40,37.89,38.38,36.43
67318,49.61,37.40,50.10,60.35,56.93
67357,49.61,37.40,30.08,28.61,33.01
67397,49.61,37.40,39.36,41.80,42.29
67437,49.61,37.40,46.19,53.03,50.59
67476,49.61,37.40,33.01,33.01,35.45
67516,49.61,37.40,47.66,55.96,55.47
67555,49.61,37.40,30.08,26.17,27.64
67595,49.61,37.40,37.89,38.38,35.94
67635,49.61,37.89,50.10,60.84,57.42
67674,49.61,36.91,30.08,28.61,33.01
67714,49.61,37.40,39.84,42.29,43.75
67752,49.61,37.89,45.70,52.05,49.12
67792,49.61,37.89,33.01,32.52,34.96
67832,49.61,37.40,48.14,57.42,56.93
67871,49.61,37.40,28.61,24.71,25.68
67911,49.61,37.40,38.38,38.38,35.94
67950,49.61,37.40,50.59,61.33,57.91
67990,49.61,37.40,29.59,28.12,32.52
68029,49.61,37.40,39.84,42.77,44.24
68069,49.61,37.40,45.70,51.07,48.14
68109,49.61,37.40,32.03,32.03,33.98
68148,49.61,37.89,48.63,58.89,57.42
68188,49.61,37.40,28.12,23.24,25.68
68227,49.61,37.40,37.89,37.89,35.45
68267,49.61,37.40,51.07,62.30,58.40
68306,49.61,37.40,29.59,28.12,32.52
68345,49.61,37.89,40.33,43.75,45.21
68385,49.61,37.40,44.73,50.10,46.68
68424,49.61,37.89,33.01,32.52,33.98
68464,50.10,37.89,49.61,59.86,57.91
68504,49.61,37.40,27.64,23.24,27.15
68543,49.61,37.40,38.38,38.38,36.43
68583,50.10,37.40,51.07,62.30,58.89
68622,49.61,37.89,30.08,28.61,33.01
68662,49.61,37.89,40.82,44.73,46.19
68702,49.61,37.40,43.75,48.14,45.21
68741,49.61,37.40,33.50,33.01,34.47
68781,49.61,37.89,49.12,58.89,57.42
68819,49.61,37.89,27.64,23.73,27.64
68859,49.61,36.91,38.87,38.87,36.91
68899,49.61,37.40,50.59,60.84,57.42
68938,49.61,37.40,30.57,29.59,33.50
68978,49.61,37.40,41.31,45.70,47.17
69017,49.61,37.89,42.77,46.19,43.75
69057,49.61,37.89,33.98,33.50,34.96
69097,49.61,37.40,49.12,59.38,56.93
69136,49.61,37.40,27.64,23.73,28.12
69176,50.59,38.38,38.87,38.87,36.91
69215,50.59,37.89,51.07,60.84,57.42
69255,50.59,38.38,31.05,30.08,33.98
69294,50.10,37.89,41.80,46.68,48.63
69334,50.10,38.38,41.80,44.73,42.77
69373,50.10,37.40,35.45,35.94,36.43
69412,50.10,37.89,47.66,56.93,54.98
69452,50.10,37.89,28.61,25.68,30.08
69491,50.10,37.89,39.36,40.33,38.87
69531,50.10,37.40,48.63,56.93,54.49
69571,50.10,37.89,32.52,33.01,36.43
69610,49.61,37.40,41.80,46.68,48.14
69650,49.61,37.89,39.84,42.29,41.31
69689,50.10,37.40,35.94,36.43,36.91
69729,50.10,37.40,47.17,55.47,54.00
69769,50.10,37.89,28.61,26.17,30.57
69808,50.10,37.89,39.36,40.33,38.87
69848,50.10,37.89,48.14,56.45,54.00
69886,50.10,37.89,33.01,33.01,36.43
69926,50.10,37.40,41.80,47.17,48.14
69966,50.10,37.89,39.36,41.31,40.33
70005,50.10,37.89,36.43,36.91,37.40
70045,50.10,37.40,47.17,54.98,53.52
70084,50.10,37.40,29.59,27.15,31.05
70124,50.10,37.89,39.36,39.84,38.38
70164,50.10,37.89,48.14,56.45,54.00
70203,50.59,38.38,33.01,33.01,36.43
70243,50.59,37.89,42.77,47.66,49.12
70282,50.59,38.38,38.87,40.33,39.36
70322,50.59,38.38,36.91,37.40,37.40
70362,50.10,37.89,47.17,55.47,53.52
70401,50.10,37.89,29.59,27.15,31.54
70440,50.10,37.89,39.36,40.33,38.87
70479,50.59,38.38,48.14,56.45,53.52
70519,50.10,37.89,33.50,33.50,36.91
70558,50.10,37.89,42.77,48.63,49.61
70598,51.07,37.89,38.87,39.84,39.36
70638,50.10,37.40,36.43,37.40,37.40
70677,50.10,37.89,46.68,54.49,52.54
70717,50.10,37.40,30.57,28.12,32.03
70756,50.10,37.89,39.36,39.84,39.36
70796,50.10,37.89,47.17,54.98,52.54
70836,50.59,38.38,34.47,34.96,37.89
70875,50.59,37.89,42.77,48.14,49.12
70915,50.10,38.38,37.89,38.87,38.38
70953,50.10,37.89,37.40,38.87,38.38
70993,50.59,38.38,46.19,54.00,52.05
71033,50.10,37.89,31.05,29.59,33.50
71072,50.59,38.38,39.36,40.33,39.84
71112,50.59,38.38,47.17,54.49,52.05
71151,50.10,37.89,34.96,35.94,38.87
71191,50.10,37.89,42.77,47.66,49.12
71231,50.10,37.89,37.89,38.38,37.89
71270,50.10,37.89,37.89,38.87,38.38
71310,50.10,37.40,46.19,54.00,52.54
71349,50.10,37.89,31.05,29.59,33.50
71389,50.10,37.89,39.36,40.33,40.33
71429,50.10,37.89,47.17,54.98,53.03
71468,50.10,37.89,33.01,33.50,36.43
71507,50.10,37.89,43.26,49.12,50.10
71546,50.10,37.40,37.40,37.89,37.40
