Time(ms),Temp1,Temp2,Temp3,Temp4,Temp5,Ambient
265210,26.66,23.24,21.78,21.29,20.80,19.82
266217,26.66,23.24,22.27,21.29,21.29,19.82
267224,26.66,23.24,22.27,21.29,21.29,20.31
268231,26.66,23.24,22.27,21.29,21.29,19.82
269238,26.66,23.24,22.27,21.29,21.29,19.82
270244,26.66,23.24,22.27,21.29,20.80,19.82
271251,26.66,23.24,22.27,21.29,21.29,19.82
272259,26.66,23.24,22.27,21.29,21.29,19.82
273265,26.66,23.24,22.27,21.29,21.29,20.31
274272,26.66,23.24,22.27,21.29,21.29,19.82
275278,26.17,23.24,22.27,21.29,21.29,19.82
276290,26.17,23.24,22.27,21.29,21.29,19.82
277297,27.15,24.22,23.24,21.78,19.82,20.31
278303,27.15,24.22,22.75,21.78,20.80,19.82
279311,27.15,24.22,22.75,21.78,20.80,19.82
280317,27.15,24.22,23.24,22.27,20.31,19.82
281324,27.15,24.22,23.24,22.27,20.31,19.82
282331,27.15,24.22,23.24,22.27,19.82,20.31
283338,27.15,24.22,23.24,22.27,19.82,20.31
284345,27.15,24.22,23.24,22.27,19.82,19.82
285351,27.64,24.22,23.24,22.27,20.80,19.82
286358,27.64,24.22,23.24,22.27,20.31,19.82
287366,27.64,24.22,23.24,21.78,20.31,20.31
288376,27.64,24.22,22.75,22.27,20.31,19.82
289383,27.64,24.22,23.24,21.78,21.29,20.31
290391,27.64,24.22,23.24,21.78,20.80,20.31
291397,27.64,24.22,23.24,21.29,20.80,20.31
292404,28.12,24.22,23.24,21.78,19.82,20.31
293410,27.64,24.22,23.24,21.78,19.82,20.31
294418,28.12,24.22,23.24,21.78,20.80,20.31
295425,28.12,24.71,23.24,21.78,21.29,19.82
296431,28.12,24.22,23.24,21.78,21.29,20.31
297438,28.12,24.22,23.24,22.27,19.82,20.31
298445,28.12,24.22,23.24,22.27,19.82,20.31
299452,28.12,24.22,23.24,21.78,21.29,19.82
300463,28.12,24.22,23.24,21.78,20.31,20.31
301469,28.61,24.22,23.24,22.27,20.31,19.82
302477,27.64,23.73,22.27,21.29,21.29,20.31
303483,27.64,23.73,22.27,21.29,21.29,19.82
304490,27.64,23.73,22.27,21.29,21.29,20.31
